YEAR,QUARTER,MONTH,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,CANCELLED,CANCELLATION_CODE,AIR_TIME,DISTANCE,WEATHER_DELAY
2022,2,5,01-05-2022 12:00:00 AM,9E,N313PQ,5299,11433,1143302,31295,DTW,14524,1452401,34524,RIC,1030,1033,3.00,0.00,,71.00,456.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N315PQ,4812,15412,1541205,35412,TYS,11433,1143302,31295,DTW,0730,0722,0.00,0.00,,86.00,443.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N315PQ,5452,11433,1143302,31295,DTW,12478,1247805,31703,JFK,1012,1002,0.00,0.00,,78.00,509.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N316PQ,5240,11193,1119302,33105,CVG,11433,1143302,31295,DTW,1130,1125,0.00,0.00,,43.00,229.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N316PQ,5430,11433,1143302,31295,DTW,10135,1013506,30135,ABE,1415,1410,0.00,0.00,,65.00,425.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N317CA,4732,10135,1013506,30135,ABE,11433,1143302,31295,DTW,0545,0542,0.00,0.00,,71.00,425.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N317CA,4888,10980,1098002,30980,CHA,11433,1143302,31295,DTW,1501,1515,14.00,0.00,,77.00,505.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N317CA,4910,11433,1143302,31295,DTW,10980,1098002,30980,CHA,1215,1210,0.00,0.00,,74.00,505.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N320PQ,5325,11433,1143302,31295,DTW,11193,1119302,33105,CVG,2100,2056,0.00,0.00,,43.00,229.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N320PQ,5342,10135,1013506,30135,ABE,11433,1143302,31295,DTW,1819,1809,0.00,0.00,,70.00,425.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N329PQ,4683,11433,1143302,31295,DTW,12478,1247805,31703,JFK,0710,0706,0.00,0.00,,76.00,509.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N376CA,4796,11433,1143302,31295,DTW,10257,1025702,30257,ALB,2250,2246,0.00,0.00,,73.00,489.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N376CA,5300,10469,1046902,30469,AZO,11433,1143302,31295,DTW,1740,1738,0.00,0.00,,28.00,113.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N376CA,5300,11433,1143302,31295,DTW,10469,1046902,30469,AZO,1605,1601,0.00,0.00,,29.00,113.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N390CA,4805,11433,1143302,31295,DTW,10135,1013506,30135,ABE,2125,2125,0.00,0.00,,64.00,425.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N390CA,4964,10257,1025702,30257,ALB,11433,1143302,31295,DTW,0600,0557,0.00,0.00,,79.00,489.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N398CA,5027,11193,1119302,33105,CVG,11433,1143302,31295,DTW,0600,0557,0.00,0.00,,45.00,229.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N478PX,5288,12953,1295304,31703,LGA,11986,1198603,31986,GRR,1916,1911,0.00,0.00,,91.00,618.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N491PX,5379,11986,1198603,31986,GRR,12953,1295304,31703,LGA,1100,1053,0.00,0.00,,88.00,618.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N601LR,4760,11423,1142307,31423,DSM,11433,1143302,31295,DTW,1735,1729,0.00,0.00,,77.00,534.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N601LR,4760,11433,1143302,31295,DTW,11423,1142307,31423,DSM,1555,1553,0.00,0.00,,80.00,534.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N601LR,4858,12478,1247805,31703,JFK,11433,1143302,31295,DTW,1259,1255,0.00,0.00,,84.00,509.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N601XJ,4636,12945,1294503,32945,LEX,11433,1143302,31295,DTW,0628,0637,9.00,0.00,,54.00,296.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N601XJ,4968,11433,1143302,31295,DTW,11003,1100303,31003,CID,1600,1557,0.00,0.00,,76.00,430.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N601XJ,5425,10577,1057705,30577,BGM,11433,1143302,31295,DTW,1300,1255,0.00,0.00,,61.00,378.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N601XJ,5425,11433,1143302,31295,DTW,10577,1057705,30577,BGM,1045,1040,0.00,0.00,,55.00,378.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N605LR,4654,12478,1247805,31703,JFK,11433,1143302,31295,DTW,1929,1935,6.00,0.00,,77.00,509.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N607LR,4810,12478,1247805,31703,JFK,11433,1143302,31295,DTW,0915,0910,0.00,0.00,,82.00,509.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N607LR,4974,11433,1143302,31295,DTW,14524,1452401,34524,RIC,1405,1400,0.00,0.00,,70.00,456.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N800AY,4741,11433,1143302,31295,DTW,10408,1040805,30408,ATW,1307,1303,0.00,0.00,,57.00,296.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N800AY,4782,10469,1046902,30469,AZO,11433,1143302,31295,DTW,0530,0644,74.00,0.00,,30.00,113.00,0.00
2022,2,5,01-05-2022 12:00:00 AM,9E,N800AY,4872,10408,1040805,30408,ATW,11433,1143302,31295,DTW,1845,1840,0.00,0.00,,47.00,296.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N800AY,4872,11433,1143302,31295,DTW,10408,1040805,30408,ATW,1745,1738,0.00,0.00,,59.00,296.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N800AY,4975,11003,1100303,31003,CID,11433,1143302,31295,DTW,0940,0935,0.00,0.00,,67.00,430.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N800AY,4975,11433,1143302,31295,DTW,11003,1100303,31003,CID,0825,0822,0.00,0.00,,66.00,430.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N800AY,5407,10408,1040805,30408,ATW,11433,1143302,31295,DTW,1416,1411,0.00,0.00,,46.00,296.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N800AY,5443,11433,1143302,31295,DTW,12884,1288403,32884,LAN,2250,2244,0.00,0.00,,20.00,74.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N8694A,4971,11433,1143302,31295,DTW,13184,1318403,33184,MBS,2255,2252,0.00,0.00,,26.00,98.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N8694A,5031,11433,1143302,31295,DTW,15380,1538005,35380,TVC,1725,1736,11.00,0.00,,38.00,207.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N8694A,5031,15380,1538005,35380,TVC,11433,1143302,31295,DTW,1910,1904,0.00,0.00,,36.00,207.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N8837B,4896,11433,1143302,31295,DTW,12397,1239702,32397,ITH,1356,1355,0.00,0.00,,52.00,353.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N8837B,4896,12397,1239702,32397,ITH,11433,1143302,31295,DTW,1550,1547,0.00,0.00,,58.00,353.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N8837B,5263,11433,1143302,31295,DTW,11203,1120302,30424,CWA,1800,1759,0.00,0.00,,62.00,363.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N8837B,5439,12884,1288403,32884,LAN,11433,1143302,31295,DTW,0529,0519,0.00,0.00,,21.00,74.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N8908D,4777,11433,1143302,31295,DTW,10469,1046902,30469,AZO,2255,2352,57.00,0.00,,32.00,113.00,0.00
2022,2,5,01-05-2022 12:00:00 AM,9E,N8908D,5522,11003,1100303,31003,CID,11433,1143302,31295,DTW,1431,1431,0.00,0.00,,67.00,430.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N8932C,4652,11433,1143302,31295,DTW,12945,1294503,32945,LEX,2110,2108,0.00,0.00,,48.00,296.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N8932C,4755,11433,1143302,31295,DTW,12884,1288403,32884,LAN,1630,1626,0.00,0.00,,19.00,74.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N8932C,4755,12884,1288403,32884,LAN,11433,1143302,31295,DTW,1815,1810,0.00,0.00,,23.00,74.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N8932C,5116,11203,1120302,30424,CWA,11433,1143302,31295,DTW,0625,0853,148.00,0.00,,60.00,363.00,0.00
2022,2,5,01-05-2022 12:00:00 AM,9E,N8932C,5307,11433,1143302,31295,DTW,15380,1538005,35380,TVC,1220,1235,15.00,0.00,,47.00,207.00,0.00
2022,2,5,01-05-2022 12:00:00 AM,9E,N8932C,5307,15380,1538005,35380,TVC,11433,1143302,31295,DTW,1412,1434,22.00,0.00,,42.00,207.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N8942A,4933,10408,1040805,30408,ATW,11433,1143302,31295,DTW,0707,0658,0.00,0.00,,51.00,296.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N8942A,5082,11433,1143302,31295,DTW,10408,1040805,30408,ATW,2125,2119,0.00,0.00,,49.00,296.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N8942A,5506,11433,1143302,31295,DTW,12884,1288403,32884,LAN,1013,1007,0.00,0.00,,22.00,74.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N8942A,5506,12884,1288403,32884,LAN,11433,1143302,31295,DTW,1138,1129,0.00,0.00,,21.00,74.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N8970D,4711,13184,1318403,33184,MBS,11433,1143302,31295,DTW,1815,1807,0.00,0.00,,24.00,98.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N8970D,4930,11433,1143302,31295,DTW,13184,1318403,33184,MBS,1605,1559,0.00,0.00,,28.00,98.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N8970D,4934,13184,1318403,33184,MBS,11433,1143302,31295,DTW,0530,0520,0.00,0.00,,26.00,98.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N8970D,5042,11433,1143302,31295,DTW,15412,1541205,35412,TYS,1000,1000,0.00,0.00,,71.00,443.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N8970D,5243,15412,1541205,35412,TYS,11433,1143302,31295,DTW,1315,1314,0.00,0.00,,69.00,443.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N903XJ,4690,11423,1142307,31423,DSM,11433,1143302,31295,DTW,1030,1027,0.00,0.00,,77.00,534.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N903XJ,4774,11433,1143302,31295,DTW,15412,1541205,35412,TYS,2100,2059,0.00,0.00,,64.00,443.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N903XJ,5213,11433,1143302,31295,DTW,11423,1142307,31423,DSM,0844,0835,0.00,0.00,,80.00,534.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N903XJ,5507,11193,1119302,33105,CVG,11433,1143302,31295,DTW,1855,1847,0.00,0.00,,44.00,229.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N903XJ,5521,11433,1143302,31295,DTW,11193,1119302,33105,CVG,1615,1610,0.00,0.00,,41.00,229.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N924EV,5066,10469,1046902,30469,AZO,11433,1143302,31295,DTW,1147,1137,0.00,0.00,,26.00,113.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N924EV,5066,11433,1143302,31295,DTW,10469,1046902,30469,AZO,1012,1007,0.00,0.00,,27.00,113.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N935XJ,4696,11433,1143302,31295,DTW,10257,1025702,30257,ALB,0705,0705,0.00,0.00,,68.00,489.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N935XJ,5247,12953,1295304,31703,LGA,11986,1198603,31986,GRR,1329,1325,0.00,0.00,,86.00,618.00,
2022,2,5,01-05-2022 12:00:00 AM,9E,N935XJ,5510,11986,1198603,31986,GRR,12953,1295304,31703,LGA,1827,1821,0.00,0.00,,96.00,618.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N104UW,2445,11057,1105703,31057,CLT,11986,1198603,31986,GRR,1256,1259,3.00,0.00,,83.00,583.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N104UW,2445,11986,1198603,31986,GRR,11057,1105703,31057,CLT,1531,1533,2.00,0.00,,84.00,583.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N105UW,1297,11057,1105703,31057,CLT,11433,1143302,31295,DTW,1820,1827,7.00,0.00,,76.00,500.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N123UW,1042,11433,1143302,31295,DTW,14107,1410702,30466,PHX,1750,1801,11.00,0.00,,239.00,1671.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N123UW,1042,14107,1410702,30466,PHX,11433,1143302,31295,DTW,0852,0851,0.00,0.00,,189.00,1671.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N130AN,1442,11298,1129806,30194,DFW,11986,1198603,31986,GRR,1105,1100,0.00,0.00,,119.00,931.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N130AN,1442,11986,1198603,31986,GRR,11298,1129806,30194,DFW,1515,1514,0.00,0.00,,130.00,931.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N169UW,2491,11433,1143302,31295,DTW,11298,1129806,30194,DFW,0700,0655,0.00,0.00,,143.00,986.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N179UW,2374,11433,1143302,31295,DTW,11298,1129806,30194,DFW,1341,1341,0.00,0.00,,138.00,986.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N179UW,2377,11298,1129806,30194,DFW,11433,1143302,31295,DTW,0915,0907,0.00,0.00,,128.00,986.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N314PD,1108,11433,1143302,31295,DTW,11298,1129806,30194,DFW,0530,0530,0.00,0.00,,142.00,986.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N339PL,2508,11298,1129806,30194,DFW,11433,1143302,31295,DTW,2035,2030,0.00,0.00,,122.00,986.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N656AW,2104,14107,1410702,30466,PHX,11433,1143302,31295,DTW,1530,1607,37.00,0.00,,196.00,1671.00,0.00
2022,2,5,01-05-2022 12:00:00 AM,AA,N656AW,442,11433,1143302,31295,DTW,14107,1410702,30466,PHX,0751,0749,0.00,0.00,,239.00,1671.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N663AW,647,11433,1143302,31295,DTW,11057,1105703,31057,CLT,0643,0640,0.00,0.00,,81.00,500.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N700UW,2582,11433,1143302,31295,DTW,11057,1105703,31057,CLT,1007,1001,0.00,0.00,,90.00,500.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N711UW,662,11057,1105703,31057,CLT,11433,1143302,31295,DTW,2015,2021,6.00,0.00,,73.00,500.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N744P,2686,11057,1105703,31057,CLT,11986,1198603,31986,GRR,2018,2016,0.00,0.00,,90.00,583.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N771XF,2618,11986,1198603,31986,GRR,11057,1105703,31057,CLT,0625,0636,11.00,0.00,,84.00,583.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N813AW,1555,11298,1129806,30194,DFW,11986,1198603,31986,GRR,1859,1855,0.00,0.00,,119.00,931.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N815AW,1561,11986,1198603,31986,GRR,11298,1129806,30194,DFW,0600,0611,11.00,0.00,,130.00,931.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N861NN,1339,11298,1129806,30194,DFW,11433,1143302,31295,DTW,1320,1323,3.00,0.00,,127.00,986.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N861NN,1339,11433,1143302,31295,DTW,11298,1129806,30194,DFW,1746,1750,4.00,0.00,,141.00,986.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N862NN,1023,13303,1330303,32467,MIA,11433,1143302,31295,DTW,2025,2021,0.00,0.00,,150.00,1145.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N878NN,1358,11057,1105703,31057,CLT,11433,1143302,31295,DTW,1320,1318,0.00,0.00,,75.00,500.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N878NN,1358,11433,1143302,31295,DTW,11057,1105703,31057,CLT,1640,1633,0.00,0.00,,78.00,500.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N939AN,1408,11433,1143302,31295,DTW,11057,1105703,31057,CLT,0800,0800,0.00,0.00,,83.00,500.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N951NN,1020,11433,1143302,31295,DTW,13303,1330303,32467,MIA,0600,0600,0.00,0.00,,164.00,1145.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N970UY,2753,11298,1129806,30194,DFW,11433,1143302,31295,DTW,1748,1746,0.00,0.00,,123.00,986.00,
2022,2,5,01-05-2022 12:00:00 AM,AA,N992AN,2376,11057,1105703,31057,CLT,11433,1143302,31295,DTW,1645,1659,14.00,0.00,,74.00,500.00,0.00
2022,2,5,01-05-2022 12:00:00 AM,AS,N408AS,792,11433,1143302,31295,DTW,14747,1474703,30559,SEA,1835,1836,1.00,0.00,,259.00,1927.00,
2022,2,5,01-05-2022 12:00:00 AM,AS,N408AS,792,14747,1474703,30559,SEA,11433,1143302,31295,DTW,1008,1003,0.00,0.00,,232.00,1927.00,
2022,2,5,01-05-2022 12:00:00 AM,B6,N247JB,1019,12478,1247805,31703,JFK,11433,1143302,31295,DTW,2150,2145,0.00,0.00,,79.00,509.00,
2022,2,5,01-05-2022 12:00:00 AM,B6,N265JB,319,12478,1247805,31703,JFK,11433,1143302,31295,DTW,0829,0821,0.00,0.00,,82.00,509.00,
2022,2,5,01-05-2022 12:00:00 AM,B6,N265JB,320,11433,1143302,31295,DTW,12478,1247805,31703,JFK,1115,1104,0.00,0.00,,74.00,509.00,
2022,2,5,01-05-2022 12:00:00 AM,B6,N329JB,1120,11433,1143302,31295,DTW,12478,1247805,31703,JFK,0650,0645,0.00,0.00,,76.00,509.00,
2022,2,5,01-05-2022 12:00:00 AM,B6,N355JB,1137,10721,1072102,30721,BOS,11433,1143302,31295,DTW,0945,1045,60.00,0.00,,99.00,632.00,0.00
2022,2,5,01-05-2022 12:00:00 AM,B6,N355JB,2036,11433,1143302,31295,DTW,10721,1072102,30721,BOS,1240,1346,66.00,0.00,,120.00,632.00,0.00
2022,2,5,01-05-2022 12:00:00 AM,DL,N101DQ,1216,12892,1289208,32575,LAX,11433,1143302,31295,DTW,2309,2316,7.00,0.00,,223.00,1979.00,
2022,2,5,01-05-2022 12:00:00 AM,DL,N101DQ,2220,11433,1143302,31295,DTW,12892,1289208,32575,LAX,1924,2007,43.00,0.00,,270.00,1979.00,0.00
2022,2,5,01-05-2022 12:00:00 AM,DL,N101DQ,810,11433,1143302,31295,DTW,14107,1410702,30466,PHX,0825,0822,0.00,0.00,,231.00,1671.00,
2022,2,5,01-05-2022 12:00:00 AM,DL,N101DQ,928,14107,1410702,30466,PHX,11433,1143302,31295,DTW,1057,1053,0.00,0.00,,188.00,1671.00,
2022,2,5,01-05-2022 12:00:00 AM,DL,N102DN,1038,11433,1143302,31295,DTW,12953,1295304,31703,LGA,0700,0655,0.00,0.00,,79.00,502.00,
2022,2,5,01-05-2022 12:00:00 AM,DL,N104DU,2147,11433,1143302,31295,DTW,11618,1161802,31703,EWR,1030,1035,5.00,0.00,,72.00,488.00,
2022,2,5,01-05-2022 12:00:00 AM,DL,N104DU,2147,11618,1161802,31703,EWR,11433,1143302,31295,DTW,1300,1254,0.00,0.00,,79.00,488.00,
2022,2,5,01-05-2022 12:00:00 AM,DL,N104DU,2894,12266,1226603,31453,IAH,11433,1143302,31295,DTW,0551,0546,0.00,0.00,,133.00,1075.00,
2022,2,5,01-05-2022 12:00:00 AM,DL,N104DU,554,11433,1143302,31295,DTW,12266,1226603,31453,IAH,1550,1548,0.00,0.00,,156.00,1075.00,
2022,2,5,01-05-2022 12:00:00 AM,DL,N109DN,2075,14679,1467903,33570,SAN,11433,1143302,31295,DTW,2215,2214,0.00,0.00,,240.00,1956.00,
2022,2,5,01-05-2022 12:00:00 AM,DL,N110DU,1411,12266,1226603,31453,IAH,11433,1143302,31295,DTW,0737,0737,0.00,0.00,,135.00,1075.00,
2022,2,5,01-05-2022 12:00:00 AM,DL,N110DU,2718,11433,1143302,31295,DTW,12266,1226603,31453,IAH,1220,1217,0.00,0.00,,157.00,1075.00,
2022,2,5,01-05-2022 12:00:00 AM,DL,N115DN,1051,12953,1295304,31703,LGA,11433,1143302,31295,DTW,0940,0938,0.00,0.00,,84.00,502.00,
2022,2,5,01-05-2022 12:00:00 AM,DL,N115DN,1483,11433,1143302,31295,DTW,14107,1410702,30466,PHX,1303,1259,0.00,0.00,,230.00,1671.00,
2022,2,5,01-05-2022 12:00:00 AM,DL,N115DN,2348,14107,1410702,30466,PHX,11433,1143302,31295,DTW,1530,1649,79.00,0.00,,193.00,1671.00,0.00
2022,2,5,01-05-2022 12:00:00 AM,DL,N116DU,2448,11433,1143302,31295,DTW,14683,1468305,33214,SAT,2050,2053,3.00,0.00,,173.00,1214.00,
2022,2,5,01-05-2022 12:00:00 AM,DL,N116DU,2985,14683,1468305,33214,SAT,11433,1143302,31295,DTW,1510,1508,0.00,0.00,,161.00,1214.00,
2022,2,5,01-05-2022 12:00:00 AM,DL,N117DU,1239,10423,1042302,30423,AUS,11433,1143302,31295,DTW,1805,1800,0.00,0.00,,149.00,1149.00,
2022,2,5,01-05-2022 12:00:00 AM,DL,N120DN,1102,14107,1410702,30466,PHX,11433,1143302,31295,DTW,0604,0924,200.00,0.00,,184.00,1671.00,0.00
2022,2,5,01-05-2022 12:00:00 AM,DL,N120DN,2174,11433,1143302,31295,DTW,12892,1289208,32575,LAX,1657,1709,12.00,0.00,,266.00,1979.00,
2022,2,5,01-05-2022 12:00:00 AM,DL,N120DN,2683,12892,1289208,32575,LAX,11433,1143302,31295,DTW,2200,2200,0.00,0.00,,233.00,1979.00,
2022,2,5,01-05-2022 12:00:00 AM,DL,N123DW,2230,11433,1143302,31295,DTW,14869,1486903,34614,SLC,2010,2006,0.00,0.00,,210.00,1481.00,
2022,2,5,01-05-2022 12:00:00 AM,DL,N123DW,669,12889,1288903,32211,LAS,11433,1143302,31295,DTW,1200,1159,0.00,0.00,,192.00,1749.00,
2022,2,5,01-05-2022 12:00:00 AM,DL,N123DW,804,11433,1143302,31295,DTW,12889,1288903,32211,LAS,0840,0840,0.00,0.00,,239.00,1749.00,
2022,2,5,01-05-2022 12:00:00 AM,DL,N124DU,2114,14683,1468305,33214,SAT,11433,1143302,31295,DTW,0533,0526,0.00,0.00,,148.00,1214.00,
2022,2,5,01-05-2022 12:00:00 AM,DL,N124DU,2268,11433,1143302,31295,DTW,11298,1129806,30194,DFW,1550,1547,0.00,0.00,,142.00,986.00,
2022,2,5,01-05-2022 12:00:00 AM,DL,N124DU,2798,11433,1143302,31295,DTW,14492,1449202,34492,RDU,1025,1025,0.00,0.00,,76.00,501.00,
2022,2,5,01-05-2022 12:00:00 AM,DL,N124DU,2798,14492,1449202,34492,RDU,11433,1143302,31295,DTW,1310,1310,0.00,0.00,,79.00,501.00,
2022,2,5,01-05-2022 12:00:00 AM,DL,N125DU,2353,11433,1143302,31295,DTW,11298,1129806,30194,DFW,0850,0842,0.00,0.00,,138.00,986.00,
2022,2,5,01-05-2022 12:00:00 AM,DL,N128DU,1588,11433,1143302,31295,DTW,10423,1042302,30423,AUS,1610,1743,93.00,0.00,,157.00,1149.00,0.00
2022,2,5,01-05-2022 12:00:00 AM,DL,N128DU,1720,11298,1129806,30194,DFW,11433,1143302,31295,DTW,1330,1324,0.00,0.00,,124.00,986.00,
